ZE2020,year,energy_electricity_conso_nonres,energy_gas_conso_nonres,energy_electricity_pdl_nonres,energy_gas_pdl_nonres
7524,2022,926809.7220888099,555640.4126929999,25587.0,2590.0
7525,2022,180432.47702036,99646.31976,6625.0,802.0
7526,2022,339479.81749224,64577.316475,14571.0,803.0
7527,2022,481698.79128801,1136925.709156998,9011.0,830.0
7528,2022,290324.19876249,139618.39659000002,11875.0,995.0
7529,2022,179629.92026931,35576.57294,6731.0,503.0
7530,2022,390754.48899626,241249.79829,5810.0,440.0
7531,2022,218238.06447625,73064.11256,8302.0,537.0
7532,2022,305897.71544787,381968.4676236,7570.0,709.0
7601,2022,254098.78239775,67982.85704999999,9796.0,491.0
7602,2022,678427.91608566,834142.8631160001,18975.0,2207.0
7603,2022,408843.20642773,318028.128379,15329.0,1276.0
7604,2022,479907.70616235,146037.3901836,15581.0,1170.0
7605,2022,836575.13462806,298011.433433,5097.0,412.0
7606,2022,627604.76788738,421674.492790999,18898.0,1149.0
7607,2022,203257.25316475,64332.70727,8030.0,665.0
7608,2022,550687.04468544,517489.21928140003,16102.0,1637.0
7609,2022,251276.14265921,95804.8409106,6413.0,452.0
7610,2022,509111.29726249,346712.6326826,13425.0,1091.0
7611,2022,316109.69244048,149761.03791,9518.0,1022.0
7612,2022,445233.27749694,213374.5197428,12809.0,1063.0
7613,2022,282318.59993341,82050.3080659999,11295.0,1.0
7614,2022,210481.91285502,79460.65197,8183.0,680.0
7615,2022,541575.31281181,239021.8592724,14078.0,1178.0
7616,2022,1910354.96666693,797188.9433636001,66473.0,4382.0
7617,2022,524121.17021577,185871.94412,14909.0,719.0
7618,2022,1059049.75609723,698198.236984,28286.0,2358.0
7619,2022,240786.29765182,,5740.0,
7620,2022,1314072.07556722,381454.4661234,44032.0,1737.0
7621,2022,477233.63686549,284914.8342534,18571.0,1558.0
7622,2022,401790.27753158,537562.0000708,12966.0,1333.0
7623,2022,302882.48117672,119839.52599000001,10306.0,701.0
7624,2022,827866.8558064,911925.5794418,24493.0,2951.0
7625,2022,3797615.56277486,2017002.4254888,100192.0,11059.0
8401,2022,1159416.93031318,755673.753267,32524.0,3348.0
8402,2022,409667.99061199,331452.24978,12228.0,705.0
8403,2022,240584.07454855,101526.82424,9096.0,974.0
8404,2022,140726.94363952,45681.326043,4652.0,303.0
8405,2022,1278752.69864066,1023307.1058279999,20859.0,2926.0
8406,2022,1026144.59464475,590850.6477089999,16280.0,2165.0
8407,2022,1003565.41466595,990142.697959,24329.0,3139.0
8408,2022,1690751.87027415,1432510.1972699997,40165.0,6401.0
8409,2022,4017061.77408761,2179895.9751489987,57506.0,6479.0
8410,2022,503902.15510301,428051.843187999,8644.0,941.0
8411,2022,23139644.04917918,376677.033864999,8973.0,151.0
8412,2022,255700.04504421,173875.939506,7472.0,1123.0
8413,2022,1788862.87658229,253715.922952,30376.0,613.0
8414,2022,624947.30535991,187249.67498,10231.0,850.0
8415,2022,566553.09715091,294162.53546,14066.0,1305.0
8416,2022,2576477.01363688,651666.59196,30276.0,3600.0
8417,2022,403919.07474792,489505.118366,8368.0,1039.0
8418,2022,421421.61884173,189449.46432,13023.0,711.0
8419,2022,366248.39689482,246720.00199,14679.0,1319.0
8420,2022,604624.65231859,145439.36954,8070.0,687.0
8421,2022,5393927.8866520105,6178297.567473,97379.0,13643.0
8422,2022,434119.09695377,110845.004725,8778.0,742.0
8423,2022,521100.42678741,646855.9715199998,10709.0,1707.0
8424,2022,349329.92358,231583.21601,9326.0,1295.0
8425,2022,453022.48331788,164647.77615,5116.0,877.0
8426,2022,471192.58201516,573912.91915,10481.0,2191.0
8427,2022,346332.684892,183652.34365,7760.0,1089.0
8428,2022,1967416.79249907,2843796.701675999,40483.0,8231.0
8429,2022,125057.32238755,,6626.0,
8430,2022,197254.13835821,210171.8120549999,4763.0,912.0
8431,2022,1150342.3439049,715148.56331,24861.0,3300.0
8432,2022,532952.77420125,4174130.402084,13857.0,1883.0
8433,2022,1604282.39228897,3945070.748945998,18620.0,2308.0
8434,2022,656860.46060844,439183.355263,15404.0,2252.0
8435,2022,643786.10151629,489869.3053799999,15340.0,1529.0
9301,2022,1434458.54539863,1072723.651281999,37544.0,1969.0
9302,2022,232745.48867262,,8524.0,
9303,2022,256123.53132515,38041.92365,8638.0,232.0
9304,2022,1543921.40517232,654842.50008,47703.0,3580.0
9305,2022,241873.61009408,374391.47287,6965.0,578.0
9306,2022,545371.40230669,350614.8983909999,11157.0,717.0
9307,2022,400660.42460393,202908.59949899997,10242.0,461.0
9308,2022,269100.52122871,85015.01505,8757.0,476.0
9309,2022,377114.14304434,166537.04064,13903.0,587.0
9310,2022,323881.34691566,103659.13376,13188.0,785.0
9311,2022,366726.61046368,145230.39962299992,8457.0,313.0
9312,2022,1363288.06267925,547143.5746969999,28320.0,1542.0
9313,2022,4984827.50866576,26036051.349431988,23070.0,1434.0
9314,2022,216779.48706726,67422.4886,9809.0,641.0
9315,2022,1868722.44054564,789708.516121,60754.0,5259.0
9316,2022,423604.10656224,100563.8717639999,5637.0,420.0
9317,2022,346814.63478216,,12585.0,
9318,2022,1415564.35351928,553383.58412,56500.0,3097.0
9401,2022,328267.681,,16998.0,
9402,2022,307992.519,,17271.0,
9403,2022,96008.028,,5809.0,
9404,2022,44536.406,,2428.0,
9405,2022,71008.018,,2981.0,
9406,2022,158988.152,,8395.0,
9407,2022,50237.737,,2908.0,
0051,2023,384636.022,430182.78226,9279.0,1387.0
0052,2023,710749.534294,450641.2555,13314.0,1054.0
0053,2023,990026.308314,694888.28003,25253.0,1939.0
0054,2023,996918.766928,1199058.89234,16070.0,2224.0
0055,2023,792687.868886,164368.89282,5834.0,421.0
0056,2023,226235.680494,106626.84292,7488.0,533.0
0057,2023,347025.886922,255289.42027,8524.0,1516.0
0058,2023,538302.726833,822489.95822,5828.0,983.0
0059,2023,621973.485334,519153.56691,14278.0,2591.0
0060,2023,542511.77993,436341.50937,13753.0,2030.0
0061,2023,286458.81209,224707.30952,5218.0,596.0
0062,2023,319101.306,248078.03076,5563.0,319.0
0063,2023,323839.03966999997,130119.92472000001,12117.0,396.0
0064,2023,146161.985507,27584.37943,6228.0,264.0
0101,2023,25104.146,,1122.0,
0102,2023,84671.075,,3725.0,
0103,2023,15244.491,,951.0,
0104,2023,532605.875,,19309.0,
0105,2023,99263.175,,4706.0,
0201,2023,75985.83499999999,,3002.0,
0202,2023,477164.18200000003,,12958.0,
0203,2023,22077.132,,906.0,
0204,2023,31914.39,,1535.0,
0205,2023,63454.397,,2895.0,
0206,2023,117201.734,,5013.0,
0301,2023,299532.775,,8558.0,
0302,2023,68097.689,,2106.0,
0303,2023,165678.202,,1799.0,
0401,2023,158139.84,,5729.0,
0402,2023,456240.975,,12548.0,
0403,2023,448473.048,,13765.0,
0404,2023,520199.657,,16213.0,
0601,2023,170693.814,,5643.0,
1101,2023,1352594.188614,1340717.32736,32519.0,4970.0
1102,2023,132118.56467,77955.95979,4449.0,568.0
1103,2023,264083.540324,203227.86236,6029.0,1163.0
1104,2023,1882439.729668,1309343.85245,30464.0,5197.0
1105,2023,954116.766603,1141191.98034,12867.0,2469.0
1106,2023,1670036.403,1058673.55171,28856.0,4592.0
1107,2023,584800.191872,683790.84198,11849.0,1888.0
1108,2023,632724.934948,691541.40762,11833.0,2064.0
1109,2023,12983403.579717,13778740.05324,286895.0,39360.0
1110,2023,134510.656,92906.65174,3957.0,518.0
1111,2023,194370.227326,106303.44044,4644.0,625.0
1112,2023,2480681.186366,2232977.67713,44960.0,8005.0
1113,2023,2503144.492288,1581617.20498,31675.0,4923.0
1114,2023,2530901.145193,2148489.73646,45526.0,7218.0
1115,2023,1899362.048257,1755772.78774,39108.0,5566.0
2401,2023,609776.011496,362839.00721,13668.0,1944.0
2402,2023,637733.112192,402419.9134,15990.0,2390.0
2403,2023,876434.663707,551044.82807,15558.0,2331.0
2404,2023,194279.218,86340.31774,5278.0,599.0
2405,2023,711792.269248,630693.60567,17094.0,2209.0
2406,2023,126179.504,179451.38752,3832.0,395.0
2407,2023,495906.797417,798162.9164900001,6897.0,1025.0
2408,2023,148639.91999999998,401195.26485000004,5075.0,447.0
2409,2023,420048.310757,522154.2459,9236.0,1166.0
2410,2023,1489219.282989,1667958.12592,32352.0,5025.0
2411,2023,345427.308258,390574.85422,5518.0,490.0
2412,2023,298902.24451499997,179246.74663,7611.0,1002.0
2413,2023,1546513.698749,1082483.99994,39548.0,6002.0
2414,2023,198963.584752,121029.72155,5348.0,700.0
2415,2023,135287.933834,91527.98157999999,3548.0,581.0
2701,2023,214795.410914,99271.99602,4081.0,677.0
2702,2023,698128.363361,444023.14918999997,15269.0,2543.0
2703,2023,232312.813683,49916.69436,5898.0,293.0
2704,2023,381731.374748,234043.76003,8318.0,2049.0
2705,2023,596467.172243,582513.24262,13037.0,2585.0
2706,2023,996766.742932,745410.48275,25098.0,3547.0
2707,2023,719647.076168,1111821.52225,13346.0,2576.0
2708,2023,341972.929177,378420.43514,7453.0,1426.0
2709,2023,243245.033097,200964.9522,5962.0,672.0
2710,2023,481367.141882,560539.06426,7340.0,1703.0
2711,2023,1282185.29232,1052986.19696,31717.0,5004.0
2712,2023,972207.1699,2267045.13356,6235.0,926.0
2713,2023,624717.406113,489118.18445999996,14524.0,1994.0
2714,2023,556322.263793,725147.2991000001,12170.0,2149.0
2715,2023,383652.424583,182413.08712,11331.0,921.0
2716,2023,196875.746,53080.85886,5395.0,501.0
2717,2023,499979.992928,243106.28761,7379.0,1285.0
2718,2023,462341.091,328098.0617,9938.0,1371.0
2801,2023,138151.547,114101.49365,3380.0,373.0
2802,2023,416577.677,453828.67,8189.0,764.0
2803,2023,239392.509256,149269.0711,4950.0,749.0
2804,2023,1587281.254809,1158659.31325,42049.0,5734.0
2805,2023,1266610.9820049999,340000.81064000004,13968.0,1406.0
2806,2023,197323.66700000002,101895.19862,5523.0,533.0
2807,2023,564201.831,831024.1785800001,11306.0,1349.0
2808,2023,564112.053993,542599.77831,11838.0,2134.0
2809,2023,401873.392,332503.9963,7374.0,867.0
2810,2023,142746.347,145377.19702,4786.0,611.0
2811,2023,372478.260489,298954.19843,10957.0,1540.0
2812,2023,221545.017339,93389.84224,3565.0,318.0
2813,2023,2613050.032506,15149191.689709999,23672.0,3726.0
2814,2023,242808.045167,300188.7895,5799.0,848.0
2815,2023,2750406.05773,6147716.93668,48798.0,8262.0
2816,2023,426219.629,594368.85039,7850.0,1034.0
2817,2023,402455.833,709868.85776,8295.0,1451.0
2818,2023,166080.908,133392.38312,3356.0,348.0
2819,2023,1258951.040881,5150481.90518,7319.0,990.0
3201,2023,281516.974,179396.62364,7745.0,967.0
3202,2023,1395595.244673,1962935.07712,24737.0,4665.0
3203,2023,746731.945711,1051230.26097,12032.0,2233.0
3204,2023,463543.483166,480205.64866,11042.0,1812.0
3205,2023,1162842.6991,3942248.30374,13624.0,2897.0
3206,2023,620800.520085,967721.23817,11405.0,1954.0
3207,2023,827865.372691,440321.26411,8213.0,1613.0
3208,2023,513197.017505,595943.17865,9009.0,2380.0
3209,2023,346331.279348,224103.46639000002,4692.0,659.0
3210,2023,951028.725258,1379537.9219199999,12926.0,2237.0
3211,2023,913046.887406,1117047.73792,16380.0,3062.0
3212,2023,1185627.210836,926063.19783,11106.0,2883.0
3213,2023,6808028.223966,4176804.37109,16675.0,3180.0
3214,2023,285514.351,282288.56439,6660.0,933.0
3215,2023,1303461.954513,1451842.99991,16820.0,4396.0
3216,2023,2876926.888569,2952695.31559,63120.0,11058.0
3217,2023,868859.608137,4709523.88589,14533.0,3180.0
3218,2023,1097161.787,1156189.92536,20263.0,4650.0
3219,2023,1015322.005322,2216104.08175,10728.0,1857.0
3220,2023,1078871.452163,3171232.62984,15922.0,3026.0
3221,2023,542969.881591,1140664.33543,9718.0,1659.0
3222,2023,1664526.505599,5119009.3462499995,19433.0,4687.0
4401,2023,318423.58509300003,320962.66481,5890.0,1019.0
4402,2023,580087.760416,575609.84919,8398.0,1226.0
4403,2023,681672.144755,757806.6636099999,12083.0,2706.0
4404,2023,567372.938095,283444.8628,11598.0,1524.0
4405,2023,1181822.32642,1520342.89028,18272.0,3347.0
4406,2023,376130.917836,428777.70092000003,9077.0,1545.0
4407,2023,1279665.048177,1353908.6258999999,15100.0,2899.0
4408,2023,283872.589,733241.8288,6981.0,1453.0
4409,2023,1157483.852,1268513.61619,22473.0,3345.0
4410,2023,1915017.146016,1468034.8228499999,38529.0,6229.0
4411,2023,1906147.799739,5729553.91028,32840.0,6684.0
4412,2023,2630567.187665,9813219.81856,42736.0,7431.0
4413,2023,1410000.927838,2607413.53884,27551.0,4004.0
4414,2023,305556.423167,258544.83033,7930.0,1320.0
4415,2023,539756.466164,1227388.93916,6417.0,876.0
4416,2023,786216.196575,7087827.08017,8901.0,1761.0
4417,2023,279507.119753,741434.51029,6493.0,1542.0
4418,2023,261863.017,331026.24358,7603.0,937.0
4419,2023,546310.249251,314702.7524,9385.0,1400.0
4420,2023,538759.579592,613133.08965,8624.0,1748.0
4421,2023,575256.251176,346540.55885000003,7535.0,1210.0
4422,2023,600634.9779119999,1167941.20026,8048.0,1588.0
4423,2023,3131635.38141,3388044.90948,93046.0,12876.0
4424,2023,1206588.193313,2130532.46319,21982.0,4369.0
4425,2023,856048.967,1224361.0087,21423.0,3592.0
4426,2023,385758.71409100003,836092.88893,6305.0,924.0
4427,2023,690353.464826,680151.75019,8682.0,1307.0
5201,2023,367629.273,298529.95022,6696.0,431.0
5202,2023,1170716.275001,792740.23708,30897.0,4483.0
5203,2023,423870.44299999997,375256.11084,14298.0,1139.0
5204,2023,195600.225,204100.11887,3548.0,445.0
5205,2023,224757.207,157783.99453999999,4007.0,367.0
5206,2023,849993.754774,665637.83034,12819.0,1786.0
5207,2023,447435.86683,427564.58005,10712.0,722.0
5208,2023,399269.293825,161503.79204,4913.0,699.0
5209,2023,220729.41781800002,276179.20878,4508.0,675.0
5210,2023,511247.751918,379014.25926,11998.0,1702.0
5211,2023,832433.498905,365610.11708,12541.0,1499.0
5212,2023,1216850.510589,972619.54008,22883.0,4092.0
5213,2023,831151.102,559366.16973,9864.0,1161.0
5214,2023,287449.881,146957.42563,8465.0,944.0
5215,2023,407834.498828,363690.46452000004,7017.0,649.0
5216,2023,2606825.597921,3037723.9589400003,70227.0,10609.0
5217,2023,224541.22366000002,106260.5791,5733.0,557.0
5218,2023,444772.635251,173892.08036999998,4220.0,486.0
5219,2023,1461751.599914,2919283.59792,22407.0,3328.0
5220,2023,335203.792174,157670.3005,8244.0,785.0
5221,2023,211112.005,79664.90578,4362.0,350.0
5301,2023,234328.963,120145.0136,9588.0,1094.0
5302,2023,1151404.140174,1775572.32908,31007.0,2877.0
5303,2023,387215.21499999997,184543.23863,7526.0,361.0
5304,2023,279099.361,241174.16666,7840.0,699.0
5305,2023,342430.18,279153.73891,6179.0,708.0
5306,2023,185286.267,154948.53589,4530.0,455.0
5307,2023,469585.186912,176042.6127,6561.0,295.0
5308,2023,286943.783,704065.85255,9608.0,989.0
5309,2023,650015.991666,477472.75203,17710.0,2604.0
5310,2023,427621.197,3764920.93648,10303.0,1100.0
5311,2023,410081.862,195224.57176000002,5822.0,325.0
5312,2023,851151.355,639528.44381,10205.0,1006.0
5313,2023,925518.980681,581717.07394,23849.0,2672.0
5314,2023,339318.52524600003,389888.20085,4029.0,369.0
5315,2023,2059615.270583,1944065.23785,55292.0,6063.0
5316,2023,554714.2648380001,525528.06367,13988.0,1927.0
5317,2023,427415.455253,320499.73056,14913.0,1940.0
5318,2023,624028.649259,318301.0612,20503.0,2180.0
5319,2023,645096.099,402210.17723000003,6506.0,687.0
7501,2023,477387.764999,349719.9388626,12205.0,1637.0
7502,2023,768128.570074,682331.5806,18734.0,2686.0
7503,2023,1320852.5304959998,619017.61429,41299.0,3919.0
7504,2023,318052.045171,534450.8518,9004.0,1092.0
7505,2023,3518226.68522,2401498.4544296,94511.0,9135.0
7506,2023,341741.699,114406.26125,9677.0,858.0
7507,2023,463927.219087,591963.09821,11237.0,1483.0
7508,2023,322309.373934,160745.60122,5672.0,812.0
7509,2023,563425.557996,728937.68878,12476.0,1401.0
7510,2023,780254.972436,655091.3704952,16372.0,1049.0
7511,2023,252444.864341,175780.99247,12849.0,1192.0
7512,2023,677491.804418,461814.96693,22703.0,2243.0
7513,2023,710438.547994,397072.838099,16255.0,1543.0
7514,2023,303797.947308,155852.8755194,8780.0,1138.0
7515,2023,203599.785172,32790.0,6356.0,297.0
7516,2023,390250.255501,513967.5611976,11016.0,1514.0
7517,2023,815552.806604,609770.25617,25421.0,3864.0
7518,2023,363953.885575,366259.1167734,9063.0,827.0
7519,2023,588234.489671,224470.0852874,13122.0,1173.0
7520,2023,704193.625814,440700.84961,16300.0,1585.0
7521,2023,287603.313,94782.4576048,8194.0,524.0
7522,2023,1317621.791863,1116555.268846,26952.0,3519.0
7523,2023,541888.851,484337.02217,17083.0,2140.0
7524,2023,876506.7730020001,486285.17369,24202.0,2576.0
7525,2023,166543.299,91247.82740000001,6538.0,801.0
7526,2023,321742.407,62574.242360000004,14630.0,810.0
7527,2023,490257.149317,1133710.9886,8840.0,818.0
7528,2023,272024.371,131287.2352,11824.0,980.0
7529,2023,170464.109,33538.18122,6727.0,506.0
7530,2023,368094.53133599996,261250.56456,5732.0,441.0
7531,2023,209839.328498,68776.28006,8226.0,539.0
7532,2023,288554.143167,334459.5086176,7484.0,691.0
7601,2023,238508.074002,61825.46581,9957.0,474.0
7602,2023,622521.593836,776471.7246688,19187.0,1724.0
7603,2023,390759.846079,316643.33320999995,15503.0,1264.0
7604,2023,437845.557,146117.459242,15171.0,1181.0
7605,2023,746351.674596,281726.223,5059.0,399.0
7606,2023,597078.989991,391274.4975,19112.0,1162.0
7607,2023,188997.969017,60072.6686,8052.0,661.0
7608,2023,510085.194323,485032.5052602,16037.0,1612.0
7609,2023,225069.031165,72541.1127254,6265.0,440.0
7610,2023,472108.230752,326664.4444238,13403.0,1081.0
7611,2023,304536.994367,137062.10855,9409.0,1007.0
7612,2023,427936.381686,210041.9355742,12862.0,1049.0
7613,2023,252398.344245,77873.16,11303.0,1.0
7614,2023,198957.496828,71915.49667,8103.0,684.0
7615,2023,502580.220572,189841.3693234,14122.0,1163.0
7616,2023,1792953.886494,739294.4532596,67784.0,4406.0
7617,2023,494790.117499,183243.86585,15059.0,710.0
7618,2023,991245.60406,673870.47433,28325.0,2332.0
7619,2023,225962.452663,,5642.0,
7620,2023,1208162.27057,351989.8294236,45005.0,1714.0
7621,2023,453335.553584,285342.7492218,18422.0,1559.0
7622,2023,381479.475162,471300.5777894,12938.0,1327.0
7623,2023,286948.43417,106366.72439,10399.0,737.0
7624,2023,747739.68341,788529.3547838,24657.0,2969.0
7625,2023,3611742.992045,1899777.2196466,101522.0,11151.0
8401,2023,1094876.222079,675001.6685,33229.0,3366.0
8402,2023,386164.297665,317637.03331,12257.0,710.0
8403,2023,234093.293,104525.93338,9039.0,983.0
8404,2023,130551.872756,46258.95895,4759.0,317.0
8405,2023,1227122.383337,957774.36448,21185.0,2958.0
8406,2023,963061.7861649999,534158.48277,16419.0,2168.0
8407,2023,928090.255759,946744.47493,24700.0,3126.0
8408,2023,1623542.020242,1421626.02384,40522.0,6429.0
8409,2023,4411698.9220010005,1931352.80074,58444.0,6472.0
8410,2023,512562.397497,384731.26339,8637.0,947.0
8411,2023,2304419.6410020003,346429.28168,9549.0,152.0
8412,2023,242646.625992,150932.78229,7535.0,1152.0
8413,2023,1848967.90633,270953.63409,30818.0,611.0
8414,2023,596465.432,159798.13635,10298.0,877.0
8415,2023,539943.069084,278933.54007,14420.0,1321.0
8416,2023,2333760.745514,618631.44638,30500.0,3608.0
8417,2023,387935.356915,492251.63779,8329.0,1043.0
8418,2023,408864.75559,196423.11862999998,13304.0,787.0
8419,2023,350509.716,231285.99124,14534.0,1328.0
8420,2023,567536.1529999999,134707.99275,8213.0,692.0
8421,2023,5240849.866504,5401211.38074,98465.0,13563.0
8422,2023,411561.15778199997,99889.88008,8790.0,747.0
8423,2023,490717.978833,479349.28897,10707.0,1717.0
8424,2023,347257.503003,215237.60268,9290.0,1309.0
8425,2023,425020.109,161915.74154,5124.0,883.0
8426,2023,443052.156,502142.12816,10569.0,2170.0
8427,2023,321718.062,163045.93868,7740.0,1098.0
8428,2023,1837203.668804,2639679.42711,41051.0,8385.0
8429,2023,119677.108252,,6503.0,
8430,2023,187848.10199999998,192264.06764999998,4753.0,892.0
8431,2023,1075843.887909,653190.3877900001,24933.0,3321.0
8432,2023,505478.488087,1993468.03556,13833.0,1902.0
8433,2023,1648588.057397,2717159.49291,18608.0,2410.0
8434,2023,627554.46197,406122.14384,15688.0,2230.0
8435,2023,598592.334751,424602.14005,15619.0,1489.0
9301,2023,1362689.100418,909012.83373,38161.0,1953.0
9302,2023,214871.332,,8552.0,
9303,2023,239931.915756,36926.55302,8811.0,229.0
9304,2023,1472523.36875,602088.33358,48443.0,3581.0
9305,2023,223064.482,368574.36138,6980.0,560.0
9306,2023,516741.62508800003,336018.57869,11347.0,708.0
9307,2023,368879.26115599996,214707.6134,10180.0,465.0
9308,2023,256789.88409,80121.61957,8848.0,464.0
9309,2023,358187.571406,154519.52652,14097.0,577.0
9310,2023,305245.899,102482.79403,13301.0,796.0
9311,2023,350318.040773,143329.31498,8508.0,319.0
9312,2023,1552531.091591,527640.88282,28630.0,1532.0
9313,2023,5223965.286028,19566128.9917,23330.0,1524.0
9314,2023,206808.807,59465.25835,9904.0,627.0
9315,2023,1783115.5936719999,761338.23823,61102.0,5272.0
9316,2023,394700.17566,225961.48485999997,5682.0,406.0
9317,2023,332816.076,,13007.0,
9318,2023,1336461.202396,509703.55867,57395.0,3041.0
9401,2023,299719.819,,14119.0,
9402,2023,277199.064,,14410.0,
9403,2023,86571.568,,4991.0,
9404,2023,39873.261,,1991.0,
9405,2023,64789.009,,2420.0,
9406,2023,143210.03,,7316.0,
9407,2023,42474.145000000004,,2466.0,
0051,2024,387986.477,439901.33411,9344.0,1390.0
0052,2024,742044.779316,452691.37432,13489.0,1035.0
0053,2024,959827.321019,586763.77643,25537.0,1925.0
0054,2024,1012108.178495,1230742.78684,16219.0,2216.0
0055,2024,773060.982911,183235.36866,5976.0,418.0
0056,2024,220691.103172,117584.47284,7502.0,536.0
0057,2024,349147.277249,284728.38811,8869.0,1519.0
0058,2024,507179.998,808168.89963,5789.0,978.0
0059,2024,619909.026579,503624.63327,14500.0,2568.0
0060,2024,523474.111521,429297.30595,13506.0,2017.0
0061,2024,284588.169351,230322.13668,5185.0,593.0
0062,2024,307213.368,244908.24847,5642.0,317.0
0063,2024,325995.908175,101300.84432,11986.0,400.0
0064,2024,143823.329587,26352.921840000003,6247.0,281.0
0101,2024,26015.315,,1142.0,
0102,2024,81643.986,,3731.0,
0103,2024,16222.928,,974.0,
0104,2024,542082.144,,19436.0,
0105,2024,102935.223,,4725.0,
0201,2024,79729.187,,3074.0,
0202,2024,481651.311,,13075.0,
0203,2024,22521.026,,915.0,
0204,2024,33001.01,,1551.0,
0205,2024,66539.023,,2869.0,
0206,2024,115816.286,,5160.0,
0301,2024,310581.242,,9003.0,
0302,2024,64744.9,,2240.0,
0303,2024,155572.05599999998,,1835.0,
0401,2024,162856.677,,5824.0,
0402,2024,462712.025,,12762.0,
0403,2024,423883.343,,13834.0,
0404,2024,528457.021,,16323.0,
0601,2024,187638.5587,,7140.0,
1101,2024,1381018.245511,1314929.14335,33020.0,4981.0
1102,2024,136366.117999,82788.56428,4381.0,558.0
1103,2024,264327.051077,205739.75598000002,6181.0,1161.0
1104,2024,1936002.593129,1237936.66972,30823.0,5181.0
1105,2024,1014203.959563,1103695.89221,13054.0,2468.0
1106,2024,1691371.295,1029378.87907,29648.0,4595.0
1107,2024,570711.136399,602842.24321,11974.0,1949.0
1108,2024,622907.425096,729397.79123,12105.0,2104.0
1109,2024,12855017.94805,13441433.54478,294008.0,39336.0
1110,2024,135426.149,99841.96909,4032.0,519.0
1111,2024,197357.844169,117596.07644,4705.0,656.0
1112,2024,2488337.996405,2206672.51744,46007.0,8125.0
1113,2024,2602692.553789,1592151.10134,31918.0,5030.0
1114,2024,2588919.807672,2093255.9886699999,46206.0,7372.0
1115,2024,1895086.873595,1770508.92571,39751.0,5654.0
2401,2024,609701.0911579999,365450.4264,13869.0,1956.0
2402,2024,634302.668408,398653.00975,16025.0,2378.0
2403,2024,893375.7584930001,559788.97159,15916.0,2319.0
2404,2024,191835.27,101324.67691,5286.0,600.0
2405,2024,677733.749089,662712.14381,17106.0,2194.0
2406,2024,124858.136,163267.61368,3864.0,409.0
2407,2024,523212.06216900004,769884.8306400001,6824.0,1092.0
2408,2024,156896.156,374930.6733,5050.0,450.0
2409,2024,416133.39157700003,571255.82804,9251.0,1168.0
2410,2024,1514177.900583,1701072.71872,33919.0,5128.0
2411,2024,812924.43333,417633.61946,20333.0,482.0
2412,2024,301825.550488,163198.22742,7626.0,995.0
2413,2024,1452432.566346,1068533.51972,39869.0,6100.0
2414,2024,203644.70458,123941.76132,5331.0,706.0
2415,2024,132919.829484,91844.07537,3571.0,581.0
2701,2024,216939.15549099998,90297.79239,4056.0,675.0
2702,2024,691092.2199,455404.58025,15381.0,2621.0
2703,2024,237884.235658,51535.71777,5954.0,300.0
2704,2024,385128.21801,236073.5645,8450.0,2077.0
2705,2024,589067.328414,581784.04669,13266.0,2610.0
2706,2024,992165.698942,704350.82983,25254.0,3563.0
2707,2024,714766.590084,1021373.61411,13390.0,2580.0
2708,2024,347894.693072,390892.22372,7450.0,1409.0
2709,2024,242447.179247,197714.31133,5928.0,664.0
2710,2024,484524.87008100003,590644.0492,7374.0,1709.0
2711,2024,1299108.32924,1038171.97163,32163.0,5013.0
2712,2024,1099533.62841,2161201.39477,6304.0,939.0
2713,2024,622550.52126,504088.70672,14616.0,2046.0
2714,2024,536069.545575,707205.28544,12169.0,2097.0
2715,2024,382417.704245,177561.79558,11465.0,926.0
2716,2024,193091.044,66970.10592,5411.0,552.0
2717,2024,496743.971166,247402.95644,7334.0,1288.0
2718,2024,443031.864,352692.21761,9866.0,1369.0
2801,2024,132388.596,109555.5519,3367.0,384.0
2802,2024,426191.236,365065.33564,8233.0,760.0
2803,2024,235243.823929,141549.9579,4998.0,752.0
2804,2024,1568081.624418,1115073.43899,42735.0,5816.0
2805,2024,1384397.818089,331679.16688,14052.0,1401.0
2806,2024,202899.032,103475.44567,5571.0,529.0
2807,2024,514644.48600000003,695306.2265699999,11445.0,1344.0
2808,2024,567238.93758,517202.87113,11868.0,2136.0
2809,2024,397293.033,329420.31484,7362.0,860.0
2810,2024,143547.911,104300.99522,4980.0,607.0
2811,2024,361528.020081,310364.71044,11245.0,1586.0
2812,2024,222432.370756,106438.26216,3558.0,325.0
2813,2024,2564779.800977,15341708.52908,24258.0,3725.0
2814,2024,243027.410422,292291.07885,5914.0,827.0
2815,2024,2732268.954751,6189418.32886,49168.0,8246.0
2816,2024,419306.352,603238.26267,7889.0,1035.0
2817,2024,401153.448,729865.3701299999,8360.0,1447.0
2818,2024,165185.579,137546.80804,3384.0,345.0
2819,2024,1178876.774206,5095244.83563,7362.0,985.0
3201,2024,284344.679,176338.99911,7640.0,988.0
3202,2024,1404791.476488,1883007.25761,25450.0,4432.0
3203,2024,765167.631823,1094652.11639,12231.0,2231.0
3204,2024,471195.69550000003,461098.45941,11354.0,1830.0
3205,2024,1302444.3425999999,4086068.2625100003,13815.0,2879.0
3206,2024,625602.491825,1067643.33581,11653.0,1955.0
3207,2024,841608.869221,404214.90748,8300.0,1598.0
3208,2024,512756.645247,543030.74923,9117.0,2355.0
3209,2024,347689.24391,236343.31139,4757.0,647.0
